Dist.Code,Sh_Dist_code,FID_1,State,AgroClimate,District,Year,RICE.AREA..1000.ha.,RICE.PRODUCTION..1000.tons.,RICE.YIELD..Kg.per.ha.,RICE.SHARE.IN.TOTAL..Percent.,Crops,IMD_RF,IMD_Tmax,SD_RF_jun_nov
621,4006,48,ASSAM,Eastern Himalayan Region,Nalbari,2009,168.87,279.08,1657.5,70,Rice,1095.845296,30.12673632,11.33891201
621,4006,48,ASSAM,Eastern Himalayan Region,Nalbari,2010,177.82,327.85,1888,70.27,Rice,1074.483683,29.90117391,11.16881816
621,4006,48,ASSAM,Eastern Himalayan Region,Nalbari,2011,178.01,314.04,1764.5,69.73,Rice,981.9546712,30.30402311,12.72852548
621,4006,48,ASSAM,Eastern Himalayan Region,Nalbari,2012,180.85,348.89,1944,67.775,Rice,1558.67513,29.8363692,20.44338226
621,4006,48,ASSAM,Eastern Himalayan Region,Nalbari,2013,176.61,337.41,1916.5,66.835,Rice,1029.717814,30.59189638,10.81301785
621,4006,48,ASSAM,Eastern Himalayan Region,Nalbari,2014,176.3,404.27,2307.5,67.6,Rice,1203.099813,30.07707469,15.13809617
621,4006,48,ASSAM,Eastern Himalayan Region,Nalbari,2015,174.94,369.89,2118.5,67.685,Rice,1008.578084,30.38941447,11.91598352
621,4006,48,ASSAM,Eastern Himalayan Region,Nalbari,2016,174.65,360.06,2088.715,NA,Rice,770.4726156,30.86429246,8.212745031
621,4006,48,ASSAM,Eastern Himalayan Region,Nalbari,2017,174.91,441.78,2570.195,NA,Rice,1094.701538,30.52983634,10.33730094
622,4009,51,ASSAM,Eastern Himalayan Region,Sonitpur,1990,132.64,175.29,1322,80.79,Rice,2077.279614,30.76432959,17.88090343
622,4009,51,ASSAM,Eastern Himalayan Region,Sonitpur,1991,146.74,177.92,1212,79.64,Rice,1836.682397,31.05080636,12.70645447
622,4009,51,ASSAM,Eastern Himalayan Region,Sonitpur,1992,137.33,135.22,985,61.73,Rice,1735.706519,30.6326793,13.4157423
622,4009,51,ASSAM,Eastern Himalayan Region,Sonitpur,1993,147.58,222.39,1507,62.83,Rice,2186.210059,31.04656951,15.31224022
622,4009,51,ASSAM,Eastern Himalayan Region,Sonitpur,1994,141.61,199.02,1405,59.03,Rice,1527.156689,31.73489539,13.0176466
622,4009,51,ASSAM,Eastern Himalayan Region,Sonitpur,1995,151.63,215.28,1420,61.08,Rice,2132.94375,31.38993549,15.30826225
622,4009,51,ASSAM,Eastern Himalayan Region,Sonitpur,1996,158.14,208.89,1321,63.7,Rice,1449.852783,31.61499977,12.78229275
622,4009,51,ASSAM,Eastern Himalayan Region,Sonitpur,1997,153.12,231.76,1514,62.23,Rice,1635.081226,31.27467728,13.27966213
622,4009,51,ASSAM,Eastern Himalayan Region,Sonitpur,1998,143.51,188.07,1311,58.21,Rice,1706.190991,31.84350554,14.99404392
622,4009,51,ASSAM,Eastern Himalayan Region,Sonitpur,1999,159.59,220.52,1382,61.2,Rice,995.7897888,31.51270453,8.72953043
622,4009,51,ASSAM,Eastern Himalayan Region,Sonitpur,2000,168.71,226.29,1341,62.38,Rice,1388.650757,31.27949301,11.36777363
622,4009,51,ASSAM,Eastern Himalayan Region,Sonitpur,2001,142.24,171.61,1206,58.29,Rice,1291.6495,31.60336939,11.45248394
622,4009,51,ASSAM,Eastern Himalayan Region,Sonitpur,2002,163.65,214.13,1308,62.9,Rice,1697.248779,31.40496413,14.39189205
622,4009,51,ASSAM,Eastern Himalayan Region,Sonitpur,2003,169.96,250.05,1471,63.18,Rice,2083.730981,31.3603487,14.81130619
622,4009,51,ASSAM,Eastern Himalayan Region,Sonitpur,2004,168.73,235.88,1398,61.45,Rice,1412.210986,31.1684103,10.87906876
622,4009,51,ASSAM,Eastern Himalayan Region,Sonitpur,2005,169.27,236.67,1398,64.15,Rice,1458.913818,31.693518,20.56905022
622,4009,51,ASSAM,Eastern Himalayan Region,Sonitpur,2006,127.27,129.56,1018,56.39,Rice,1024.153564,32.10630512,8.978029537
622,4009,51,ASSAM,Eastern Himalayan Region,Sonitpur,2007,167.08,220.04,1317,63.16,Rice,1248.459668,31.74471347,10.21987915
622,4009,51,ASSAM,Eastern Himalayan Region,Sonitpur,2008,173.38,256.8,1481,65.1,Rice,1225.825854,31.90650749,9.97702446
622,4009,51,ASSAM,Eastern Himalayan Region,Sonitpur,2009,156.24,241.47,1546,61.64,Rice,1297.898315,32.32894929,11.78832989
622,4009,51,ASSAM,Eastern Himalayan Region,Sonitpur,2010,168.28,359.57,2137,63.41,Rice,1527.223706,31.78405825,12.32458115
622,4009,51,ASSAM,Eastern Himalayan Region,Sonitpur,2011,172.92,309.73,1791,63.85,Rice,980.6795044,32.42069308,9.085877323
622,4009,51,ASSAM,Eastern Himalayan Region,Sonitpur,2012,162.95,349.92,2147,64.99,Rice,739.3252441,31.72270044,7.630645275
622,4009,51,ASSAM,Eastern Himalayan Region,Sonitpur,2013,166.05,340.73,2052,63.65,Rice,1353.302563,32.6046737,12.28270588
622,4009,51,ASSAM,Eastern Himalayan Region,Sonitpur,2014,173.09,380.95,2201,63.47,Rice,1503.758936,32.22794215,13.41924286
622,4009,51,ASSAM,Eastern Himalayan Region,Sonitpur,2015,171.48,376.79,2197,63.49,Rice,1512.114673,32.20220153,13.19707146
622,4009,51,ASSAM,Eastern Himalayan Region,Sonitpur,2016,167.79,350.05,2086,NA,Rice,1383.972681,31.9121489,11.74640408
622,4009,51,ASSAM,Eastern Himalayan Region,Sonitpur,2017,166.06,357.48,2153,NA,Rice,1612.071484,31.44602288,14.32906265
626,9005,123,HIMACHAL PRADESH,Western Himalayan Region,Bilaspur,1990,2.87,4.48,1563,4.8,Rice,1098.02121,29.60079924,14.93625593
626,9005,123,HIMACHAL PRADESH,Western Himalayan Region,Bilaspur,1991,2.77,3.08,1110,4.62,Rice,701.0689087,30.1490771,8.883330345
626,9005,123,HIMACHAL PRADESH,Western Himalayan Region,Bilaspur,1992,2.76,3.1,1120,4.49,Rice,1224.400085,29.50465043,15.17167187
626,9005,123,HIMACHAL PRADESH,Western Himalayan Region,Bilaspur,1993,3.41,3.23,948,5.63,Rice,1055.439758,30.01191457,12.57287359
626,9005,123,HIMACHAL PRADESH,Western Himalayan Region,Bilaspur,1994,2.27,2,880,3.74,Rice,979.4689941,29.54778322,11.4177947
626,9005,123,HIMACHAL PRADESH,Western Himalayan Region,Bilaspur,1995,2.37,2.95,1247,3.97,Rice,1079.42688,30.0305198,13.09730864
626,9005,123,HIMACHAL PRADESH,Western Himalayan Region,Bilaspur,1996,2.35,2.49,1060,3.94,Rice,888.3555603,29.04230881,10.3428266
626,9005,123,HIMACHAL PRADESH,Western Himalayan Region,Bilaspur,1997,2.69,4.28,1592,4.53,Rice,1295.321167,28.41393757,13.16468
626,9005,123,HIMACHAL PRADESH,Western Himalayan Region,Bilaspur,1998,2.07,2.58,1250,3.7,Rice,1134.178772,30.24899292,13.17987299
626,9005,123,HIMACHAL PRADESH,Western Himalayan Region,Bilaspur,1999,1.52,2.43,1604,2.63,Rice,835.1528625,29.88261477,9.621053219
626,9005,123,HIMACHAL PRADESH,Western Himalayan Region,Bilaspur,2000,1.86,2.79,1501,3.21,Rice,778.8933411,29.91855717,8.984984159
626,9005,123,HIMACHAL PRADESH,Western Himalayan Region,Bilaspur,2001,1.77,2.39,1347,3.07,Rice,779.8831482,30.20803579,10.9977808
626,9005,123,HIMACHAL PRADESH,Western Himalayan Region,Bilaspur,2002,1.53,0.68,442,2.66,Rice,674.771347,29.95947456,9.352799416
626,9005,123,HIMACHAL PRADESH,Western Himalayan Region,Bilaspur,2003,1.65,2.67,1620,2.88,Rice,798.4839172,30.01236884,9.129106522
626,9005,123,HIMACHAL PRADESH,Western Himalayan Region,Bilaspur,2004,1.5,2.03,1354,2.6,Rice,659.3690491,29.52009296,8.114716291
626,9005,123,HIMACHAL PRADESH,Western Himalayan Region,Bilaspur,2005,1.42,1.94,1368,2.59,Rice,811.5549927,30.10851288,11.44826603
626,9005,123,HIMACHAL PRADESH,Western Himalayan Region,Bilaspur,2006,1.48,3.85,2595,2.57,Rice,958.0502014,29.41630967,10.98871279
626,9005,123,HIMACHAL PRADESH,Western Himalayan Region,Bilaspur,2007,2.12,4.77,2246,3.39,Rice,960.2781982,30.31172593,17.20064449
626,9005,123,HIMACHAL PRADESH,Western Himalayan Region,Bilaspur,2008,1.56,3.26,2088,2.76,Rice,1071.069641,29.6490647,12.73832083
626,9005,123,HIMACHAL PRADESH,Western Himalayan Region,Bilaspur,2009,1.52,3,1974,2.71,Rice,771.0581055,30.61646016,12.45399666
626,9005,123,HIMACHAL PRADESH,Western Himalayan Region,Bilaspur,2010,1.51,3.13,2078,2.64,Rice,968.3549805,29.88785648,12.00250053
626,9005,123,HIMACHAL PRADESH,Western Himalayan Region,Bilaspur,2011,1.5,3.11,2073,2.68,Rice,1384.274841,29.93508593,14.50530624
626,9005,123,HIMACHAL PRADESH,Western Himalayan Region,Bilaspur,2012,1.5,3.16,2107,2.79,Rice,849.0412903,30.37460327,8.995863438
626,9005,123,HIMACHAL PRADESH,Western Himalayan Region,Bilaspur,2013,1.46,3.03,2075,2.73,Rice,967.2831726,29.77100531,11.32976484
626,9005,123,HIMACHAL PRADESH,Western Himalayan Region,Bilaspur,2014,1.44,3.3,2292,2.77,Rice,894.8596191,30.25809956,13.94826984
626,9005,123,HIMACHAL PRADESH,Western Himalayan Region,Bilaspur,2015,1.43,2.97,2077,2.76,Rice,1058.775513,29.40126133,20.32520771
626,9005,123,HIMACHAL PRADESH,Western Himalayan Region,Bilaspur,2016,1.41,2.94,2078.5,NA,Rice,1085.253662,30.70128504,15.77301931
626,9005,123,HIMACHAL PRADESH,Western Himalayan Region,Bilaspur,2017,1.43,2.98,2090.34,NA,Rice,933.1285706,30.13823255,11.87102222
627,9001,124,HIMACHAL PRADESH,Western Himalayan Region,Chamba,1990,2.96,3.97,1341,4.56,Rice,994.2301629,26.66431257,8.956198248
627,9001,124,HIMACHAL PRADESH,Western Himalayan Region,Chamba,1991,2.95,3.15,1067,4.6,Rice,1004.080486,27.17180771,10.33433078
627,9001,124,HIMACHAL PRADESH,Western Himalayan Region,Chamba,1992,2.6,3.42,1316,4.6,Rice,1208.248299,26.52279928,11.45382673
627,9001,124,HIMACHAL PRADESH,Western Himalayan Region,Chamba,1993,6.68,7.95,1189,10.16,Rice,1001.614896,27.01804712,10.34005408
627,9001,124,HIMACHAL PRADESH,Western Himalayan Region,Chamba,1994,3.11,3.45,1110,4.84,Rice,1521.172219,26.53898133,14.96811256
627,9001,124,HIMACHAL PRADESH,Western Himalayan Region,Chamba,1995,3.01,4.63,1537,4.53,Rice,1506.469205,27.19946331,17.8526118
627,9001,124,HIMACHAL PRADESH,Western Himalayan Region,Chamba,1996,2.79,4.16,1489,4.69,Rice,1527.841647,26.20397356,14.37230856
627,9001,124,HIMACHAL PRADESH,Western Himalayan Region,Chamba,1997,2.88,4.26,1476,4.33,Rice,1646.523804,25.42806318,18.05878448
627,9001,124,HIMACHAL PRADESH,Western Himalayan Region,Chamba,1998,2.89,3.88,1341,4.34,Rice,1433.405595,27.39495659,14.43908717
627,9001,124,HIMACHAL PRADESH,Western Himalayan Region,Chamba,1999,2.83,3.96,1399,4.4,Rice,1002.325786,27.00606738,11.10761447
627,9001,124,HIMACHAL PRADESH,Western Himalayan Region,Chamba,2000,2.59,3.8,1466,4.15,Rice,702.7236717,27.18147511,6.646137996
627,9001,124,HIMACHAL PRADESH,Western Himalayan Region,Chamba,2001,2.8,3.96,1416,4.09,Rice,712.3437306,27.25689962,7.059889252
627,9001,124,HIMACHAL PRADESH,Western Himalayan Region,Chamba,2002,2.81,5,1780,4.28,Rice,468.7512998,27.13857555,5.655316309
627,9001,124,HIMACHAL PRADESH,Western Himalayan Region,Chamba,2003,2.71,4.5,1659,4.09,Rice,692.3809717,27.08091121,8.099690784
627,9001,124,HIMACHAL PRADESH,Western Himalayan Region,Chamba,2004,2.76,4.19,1519,4.3,Rice,1015.818581,26.58799288,10.79506181
627,9001,124,HIMACHAL PRADESH,Western Himalayan Region,Chamba,2005,2.77,4.59,1654,4.15,Rice,1113.326757,27.14142291,11.85367389
627,9001,124,HIMACHAL PRADESH,Western Himalayan Region,Chamba,2006,2.73,4.03,1479,4.05,Rice,849.4555165,26.42879751,10.37513126
627,9001,124,HIMACHAL PRADESH,Western Himalayan Region,Chamba,2007,2.71,3.35,1236,4.06,Rice,1178.086578,27.35508876,11.49538309
627,9001,124,HIMACHAL PRADESH,Western Himalayan Region,Chamba,2008,2.67,3.29,1232,3.9,Rice,1294.078977,26.7017036,12.83304221
627,9001,124,HIMACHAL PRADESH,Western Himalayan Region,Chamba,2009,2.65,3.03,1143,3.92,Rice,944.6432551,27.62093088,11.2877447
627,9001,124,HIMACHAL PRADESH,Western Himalayan Region,Chamba,2010,2.62,3.16,1204,3.87,Rice,1341.475508,26.90893385,15.32485541
627,9001,124,HIMACHAL PRADESH,Western Himalayan Region,Chamba,2011,2.61,3.14,1203,3.91,Rice,399.599221,27.00701321,5.992377194
627,9001,124,HIMACHAL PRADESH,Western Himalayan Region,Chamba,2012,2.62,3.19,1218,3.81,Rice,298.8202404,27.34041479,6.225487666
627,9001,124,HIMACHAL PRADESH,Western Himalayan Region,Chamba,2013,2.54,3.06,1205,3.68,Rice,1334.015711,26.83817493,12.56249718
627,9001,124,HIMACHAL PRADESH,Western Himalayan Region,Chamba,2014,2.52,3.33,1321,3.5,Rice,680.6680659,27.12340556,8.049587618
627,9001,124,HIMACHAL PRADESH,Western Himalayan Region,Chamba,2015,2.49,3,1205,3.55,Rice,895.6525518,26.35237259,9.817736279
627,9001,124,HIMACHAL PRADESH,Western Himalayan Region,Chamba,2016,2.46,2.97,1203.65,NA,Rice,792.5391541,29.18694655,9.299200231
627,9001,124,HIMACHAL PRADESH,Western Himalayan Region,Chamba,2017,2.49,3,1203.93,NA,Rice,976.5366044,28.65425809,11.15005788
628,9003,125,HIMACHAL PRADESH,Western Himalayan Region,Hamirpur,1990,3.53,3.23,915,4.45,Rice,1140.47226,27.00610924,13.26425695
628,9003,125,HIMACHAL PRADESH,Western Himalayan Region,Hamirpur,1991,3.29,3.87,1179,4.47,Rice,771.8467102,27.46501795,8.431509495
628,9003,125,HIMACHAL PRADESH,Western Himalayan Region,Hamirpur,1992,3.11,3.71,1193,4.23,Rice,1079.542908,26.91818841,13.09797525
628,9003,125,HIMACHAL PRADESH,Western Himalayan Region,Hamirpur,1993,3.03,3.33,1100,4.22,Rice,1153.690826,27.35701625,13.7963295
628,9003,125,HIMACHAL PRADESH,Western Himalayan Region,Hamirpur,1994,3.12,3.81,1221,4.33,Rice,1304.540039,26.95799828,16.52932119
628,9003,125,HIMACHAL PRADESH,Western Himalayan Region,Hamirpur,1995,2.91,5.07,1742,4.09,Rice,1259.557129,27.37478479,14.83190536
628,9003,125,HIMACHAL PRADESH,Western Himalayan Region,Hamirpur,1996,2.93,3.83,1309,4.14,Rice,1660.875671,26.53590488,17.54889011
628,9003,125,HIMACHAL PRADESH,Western Himalayan Region,Hamirpur,1997,2.81,4.08,1451,3.93,Rice,1420.875305,25.7906882,14.04366589
628,9003,125,HIMACHAL PRADESH,Western Himalayan Region,Hamirpur,1998,2.7,4.04,1498,3.77,Rice,1596.082886,27.63955943,16.16558218
628,9003,125,HIMACHAL PRADESH,Western Himalayan Region,Hamirpur,1999,2.49,4.01,1611,3.52,Rice,1448.936401,27.08144983,15.15400505
628,9003,125,HIMACHAL PRADESH,Western Himalayan Region,Hamirpur,2000,2.4,3,1247,3.49,Rice,1033.924561,27.0647459,10.10606194
628,9003,125,HIMACHAL PRADESH,Western Himalayan Region,Hamirpur,2001,2.52,3.59,1422,3.6,Rice,913.252655,27.58899593,10.97927451
628,9003,125,HIMACHAL PRADESH,Western Himalayan Region,Hamirpur,2002,4.63,3,648,6.59,Rice,926.9273071,27.15037823,12.51094294
628,9003,125,HIMACHAL PRADESH,Western Himalayan Region,Hamirpur,2003,2.29,2.83,1239,3.27,Rice,1165.891724,27.24747721,14.29282045
628,9003,125,HIMACHAL PRADESH,Western Himalayan Region,Hamirpur,2004,2.26,2.36,1046,3.23,Rice,1046.194489,26.67434247,15.59861565
628,9003,125,HIMACHAL PRADESH,Western Himalayan Region,Hamirpur,2005,2.42,3.25,1344,3.52,Rice,977.4980469,27.47868665,12.94985104
628,9003,125,HIMACHAL PRADESH,Western Himalayan Region,Hamirpur,2006,2.06,3.08,1500,2.97,Rice,727.9474182,26.76951408,7.913501501
628,9003,125,HIMACHAL PRADESH,Western Himalayan Region,Hamirpur,2007,2.02,3.16,1565,2.91,Rice,665.1452332,27.67461586,9.49917078
628,9003,125,HIMACHAL PRADESH,Western Himalayan Region,Hamirpur,2008,2,2.91,1460,2.9,Rice,1050.574707,26.98392328,12.93876886
628,9003,125,HIMACHAL PRADESH,Western Himalayan Region,Hamirpur,2009,1.99,2.67,1342,2.93,Rice,870.5123901,27.95798747,11.53088713
628,9003,125,HIMACHAL PRADESH,Western Himalayan Region,Hamirpur,2010,1.97,2.78,1412,2.91,Rice,1069.034851,27.31218656,12.29297686
628,9003,125,HIMACHAL PRADESH,Western Himalayan Region,Hamirpur,2011,1.96,2.77,1413,2.89,Rice,1356.490112,27.27346611,15.29565048
628,9003,125,HIMACHAL PRADESH,Western Himalayan Region,Hamirpur,2012,1.97,2.81,1426,2.82,Rice,810.4441223,27.78462187,10.22608852
628,9003,125,HIMACHAL PRADESH,Western Himalayan Region,Hamirpur,2013,1.91,2.7,1414,2.74,Rice,1261.900909,27.09453424,13.4137392
628,9003,125,HIMACHAL PRADESH,Western Himalayan Region,Hamirpur,2014,1.89,2.94,1556,2.69,Rice,1009.219452,27.50240771,15.61250019
628,9003,125,HIMACHAL PRADESH,Western Himalayan Region,Hamirpur,2015,1.87,2.64,1412,2.67,Rice,1068.630219,26.8663613,13.58774471
628,9003,125,HIMACHAL PRADESH,Western Himalayan Region,Hamirpur,2016,1.85,2.61,1411.67,NA,Rice,984.4375,30.70128504,12.8894124
628,9003,125,HIMACHAL PRADESH,Western Himalayan Region,Hamirpur,2017,1.87,2.74,1464.99,NA,Rice,1217.5672,30.13823255,14.85121632
629,9002,126,HIMACHAL PRADESH,Western Himalayan Region,Kangra,1990,37.24,34.96,939,17.33,Rice,1721.512398,25.69755646,18.1598106
629,9002,126,HIMACHAL PRADESH,Western Himalayan Region,Kangra,1991,36.13,47.51,1315,16.65,Rice,1391.757248,26.01804499,16.04252505
629,9002,126,HIMACHAL PRADESH,Western Himalayan Region,Kangra,1992,36.19,48.82,1349,16.55,Rice,1557.467987,25.4051067,17.96618247
629,9002,126,HIMACHAL PRADESH,Western Himalayan Region,Kangra,1993,37.57,48.16,1282,17.21,Rice,1389.436348,25.82556329,17.24404228
629,9002,126,HIMACHAL PRADESH,Western Himalayan Region,Kangra,1994,36.01,50.11,1391,16.79,Rice,1842.258537,25.40275131,21.41201448
629,9002,126,HIMACHAL PRADESH,Western Himalayan Region,Kangra,1995,36.57,46.94,1284,18.34,Rice,1782.384705,26.25618871,24.10557175
629,9002,126,HIMACHAL PRADESH,Western Himalayan Region,Kangra,1996,35.62,46.33,1300,16.34,Rice,1673.840256,25.10177796,18.08287495
629,9002,126,HIMACHAL PRADESH,Western Himalayan Region,Kangra,1997,37.93,47.48,1252,17.04,Rice,1638.087135,24.34755132,16.13620764
629,9002,126,HIMACHAL PRADESH,Western Himalayan Region,Kangra,1998,37.73,52.15,1382,16.96,Rice,1669.376602,26.36946896,19.47665381
629,9002,126,HIMACHAL PRADESH,Western Himalayan Region,Kangra,1999,36.69,53.22,1451,16.67,Rice,1643.870003,25.80184797,18.75806773
629,9002,126,HIMACHAL PRADESH,Western Himalayan Region,Kangra,2000,38.33,56.39,1471,17.64,Rice,1084.201178,25.96454382,11.36520788
629,9002,126,HIMACHAL PRADESH,Western Himalayan Region,Kangra,2001,37.27,62.08,1666,16.78,Rice,1170.900995,26.10490324,12.64703608
629,9002,126,HIMACHAL PRADESH,Western Himalayan Region,Kangra,2002,37.14,34.22,921,17.2,Rice,779.6324501,26.08885321,9.632703364
629,9002,126,HIMACHAL PRADESH,Western Himalayan Region,Kangra,2003,37.8,56.12,1485,17.21,Rice,994.5430775,25.89486883,12.17519999
629,9002,126,HIMACHAL PRADESH,Western Himalayan Region,Kangra,2004,37.08,48.68,1313,17.01,Rice,1161.450722,25.34431573,13.43035144
629,9002,126,HIMACHAL PRADESH,Western Himalayan Region,Kangra,2005,36.96,50.93,1378,17.01,Rice,1289.627743,25.91721115,14.17909628
629,9002,126,HIMACHAL PRADESH,Western Himalayan Region,Kangra,2006,28.28,54.15,1915,13.22,Rice,792.9846802,25.21275991,9.025499403
629,9002,126,HIMACHAL PRADESH,Western Himalayan Region,Kangra,2007,37.12,53.99,1454,16.97,Rice,1312.228092,26.16601349,13.95991755
629,9002,126,HIMACHAL PRADESH,Western Himalayan Region,Kangra,2008,36.86,55.84,1515,16.93,Rice,1718.997391,25.49878,17.29429692
629,9002,126,HIMACHAL PRADESH,Western Himalayan Region,Kangra,2009,35.65,51.05,1432,16.07,Rice,1155.747231,26.58726077,15.25059128
629,9002,126,HIMACHAL PRADESH,Western Himalayan Region,Kangra,2010,35.29,53.2,1507,16.55,Rice,1326.174767,25.60787116,15.24535334
629,9002,126,HIMACHAL PRADESH,Western Himalayan Region,Kangra,2011,35.12,52.93,1507,16.77,Rice,553.0108376,25.92225334,7.083230913
629,9002,126,HIMACHAL PRADESH,Western Himalayan Region,Kangra,2012,35.27,53.69,1522,17.35,Rice,398.8617783,26.02061158,6.74594444
629,9002,126,HIMACHAL PRADESH,Western Himalayan Region,Kangra,2013,34.22,51.59,1508,15.48,Rice,1853.56311,25.32270391,19.96302116
629,9002,126,HIMACHAL PRADESH,Western Himalayan Region,Kangra,2014,33.87,56.15,1658,16.91,Rice,1050.061729,25.87055543,14.93617094
629,9002,126,HIMACHAL PRADESH,Western Himalayan Region,Kangra,2015,33.51,50.51,1507,15.8,Rice,1337.585808,25.02163836,16.72445309
629,9002,126,HIMACHAL PRADESH,Western Himalayan Region,Kangra,2016,33.16,49.97,1507.28,NA,Rice,1279.312698,30.30175463,17.2652638
629,9002,126,HIMACHAL PRADESH,Western Himalayan Region,Kangra,2017,33.51,50.51,1507.33,NA,Rice,1338.525177,29.74082292,14.71923482
630,9012,127,HIMACHAL PRADESH,Western Himalayan Region,Kinnaur,1990,0.02,0.03,1250,0.22,Rice,258.7391025,31.59633303,2.704254801
630,9012,127,HIMACHAL PRADESH,Western Himalayan Region,Kinnaur,1991,0.03,0.04,1241,0.33,Rice,207.6829563,31.79518954,2.345123486
630,9012,127,HIMACHAL PRADESH,Western Himalayan Region,Kinnaur,1992,0.03,0.04,1357,0.3,Rice,330.1706168,32.07293336,3.268494259
630,9012,127,HIMACHAL PRADESH,Western Himalayan Region,Kinnaur,1993,0.03,0.03,1231,0.27,Rice,335.4702398,32.15528965,4.565495491
630,9012,127,HIMACHAL PRADESH,Western Himalayan Region,Kinnaur,1994,0.03,0.04,1355,0.33,Rice,349.0008739,32.23675267,3.320880868
630,9012,127,HIMACHAL PRADESH,Western Himalayan Region,Kinnaur,1995,0.03,0.04,1333,0.28,Rice,471.6675692,32.05326891,5.655155659
630,9012,127,HIMACHAL PRADESH,Western Himalayan Region,Kinnaur,1996,0.02,0.03,1318,0.23,Rice,406.5306188,32.11564318,3.794224891
630,9012,127,HIMACHAL PRADESH,Western Himalayan Region,Kinnaur,1997,0.02,0.03,1391,0.23,Rice,383.3544006,32.17211469,4.307788459
630,9012,127,HIMACHAL PRADESH,Western Himalayan Region,Kinnaur,1998,0.02,0.03,1435,0.25,Rice,654.3398132,32.27697897,9.160941818
630,9012,127,HIMACHAL PRADESH,Western Himalayan Region,Kinnaur,1999,0.03,0.05,1500,0.33,Rice,300.3931913,31.5259889,3.148465753
630,9012,127,HIMACHAL PRADESH,Western Himalayan Region,Kinnaur,2000,0.02,0.04,1522,0.25,Rice,365.5425942,32.16910283,5.939455336
630,9012,127,HIMACHAL PRADESH,Western Himalayan Region,Kinnaur,2001,0.03,0.05,1690,0.32,Rice,213.0236705,31.61102454,2.670540766
630,9012,127,HIMACHAL PRADESH,Western Himalayan Region,Kinnaur,2002,0.03,0.03,1032,0.36,Rice,163.865912,31.58550358,1.929355329
630,9012,127,HIMACHAL PRADESH,Western Himalayan Region,Kinnaur,2003,0.03,0.04,1481,0.31,Rice,187.4822263,31.5709041,1.889593168
630,9012,127,HIMACHAL PRADESH,Western Himalayan Region,Kinnaur,2004,0.03,0.04,1387,0.34,Rice,281.2098777,32.01812808,5.208365137
630,9012,127,HIMACHAL PRADESH,Western Himalayan Region,Kinnaur,2005,0.02,0.03,1409,0.24,Rice,327.5128215,32.47924185,4.606101166
630,9012,127,HIMACHAL PRADESH,Western Himalayan Region,Kinnaur,2006,0.03,0.04,1571,0.31,Rice,371.0261286,31.49292898,3.899364038
630,9012,127,HIMACHAL PRADESH,Western Himalayan Region,Kinnaur,2007,0.01,0.02,1538,0.14,Rice,537.3595054,31.69179567,5.026210373
630,9012,127,HIMACHAL PRADESH,Western Himalayan Region,Kinnaur,2008,0.02,0.02,1500,0.17,Rice,575.3006841,32.05170012,5.918096586
630,9012,127,HIMACHAL PRADESH,Western Himalayan Region,Kinnaur,2009,0.02,0.02,1000,0.21,Rice,406.7513885,32.52037859,4.478007804
630,9012,127,HIMACHAL PRADESH,Western Himalayan Region,Kinnaur,2010,0.02,0.02,1533,0.14,Rice,745.1315474,32.78419797,8.81946399
630,9012,127,HIMACHAL PRADESH,Western Himalayan Region,Kinnaur,2011,0.02,0.02,1000,0.2,Rice,387.9788999,31.88396215,3.702106216
630,9012,127,HIMACHAL PRADESH,Western Himalayan Region,Kinnaur,2012,0.02,0.02,1000,0.2,Rice,764.8458196,32.41251373,9.326523087
630,9012,127,HIMACHAL PRADESH,Western Himalayan Region,Kinnaur,2013,0.01,0.02,2000,0.1,Rice,639.1637351,31.69267464,14.19775807
630,9012,127,HIMACHAL PRADESH,Western Himalayan Region,Kinnaur,2014,0.01,0.02,2000,0.09,Rice,296.6299855,32.79387124,3.59221996
630,9012,127,HIMACHAL PRADESH,Western Himalayan Region,Kinnaur,2015,0.01,0.02,2000,0.09,Rice,323.1060111,32.99892251,3.957438881
630,9012,127,HIMACHAL PRADESH,Western Himalayan Region,Kinnaur,2016,0.01,0.02,1500,NA,Rice,352.2027449,28.28245799,3.733478459
630,9012,127,HIMACHAL PRADESH,Western Himalayan Region,Kinnaur,2017,0.01,0.02,1571.43,NA,Rice,391.1803478,27.79814212,4.20541941
631,9007,128,HIMACHAL PRADESH,Western Himalayan Region,Kulu,1990,2.29,2.59,1135,3.77,Rice,501.594326,26.82765977,5.024021178
631,9007,128,HIMACHAL PRADESH,Western Himalayan Region,Kulu,1991,2.57,4.28,1666,4.02,Rice,366.188715,27.32330211,4.109429091
631,9007,128,HIMACHAL PRADESH,Western Himalayan Region,Kulu,1992,2.13,3.67,1729,3.32,Rice,645.9324265,26.6711057,6.49325496
631,9007,128,HIMACHAL PRADESH,Western Himalayan Region,Kulu,1993,1.8,2.34,1302,3.14,Rice,490.0180473,27.16772381,7.348903418
631,9007,128,HIMACHAL PRADESH,Western Himalayan Region,Kulu,1994,2.1,3,1425,3.58,Rice,576.019783,26.67990478,5.875265092
631,9007,128,HIMACHAL PRADESH,Western Himalayan Region,Kulu,1995,1.95,3.11,1594,3.37,Rice,743.3191605,27.43239911,9.543742716
631,9007,128,HIMACHAL PRADESH,Western Himalayan Region,Kulu,1996,2.17,2.17,1000,3.32,Rice,584.8739777,26.36261527,7.079210877
